mouse_life_stage,Middle aged adult
gene_symbol,Hpca
analysis_id,ut707139u8meghq
parameter_name,30kHz-evoked ABR Threshold
pvalue,0.7733714
mouse_strain,C57BL
gene_accession_id,MGI:1336200
parameter_id,IMPC_ABR_012_001
