parameter_id,IMPC_CBC_012_001
pvalue,0.09289441
gene_accession_id,MGI:2140475
mouse_life_stage,Middle aged adult
parameter_name,Aspartate aminotransferase
mouse_strain,C57BL
analysis_id,72w8run9s74alwp
gene_symbol,AU040320
