Parameter_id,MGP_IMM_007_001
Gene_accession_id,MGI:104805
Gene_symbol,Snrpb2
Pvalue,0.7050522
Mouse_strain,C57BL
Mouse_life_stage,Early adult
parameter_name,Resting CD4+ T helper cells - % of CD4+ T helper cells
Analysis_id,e8ih8b48z3big42
