parameter_id,IMPC_EYE_092_001
gene_symbol,Ufc1
parameter_name,Retina (combined)
gene_accession_id,MGI:1913405
mouse_strain,C57BL
pvalue,0.9513881
mouse_life_stage,Early adult
analysis_id,4z3kkr9j9o2r464
