parameter_id,ESLIM_004_001_701
gene_symbol,Pum1
parameter_name,Glucose response AUC
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_accession_id,MGI:1931749
analysis_id,g36kh6q51ps01m3
pvalue,0.4084237
