parameter_id,JAX_LDT_005_001
parameter_name,Time mobile dark side
mouse_life_stage,Middle aged adult
mouse_strain,C57BL
analysis_id,gw496j1w22t760l
gene_accession_id,MGI:1917604
gene_symbol,Secisbp2l
pvalue,0.181503
