parameter_id,IMPC_CBC_011_001
mouse_life_stage,Early adult
gene_accession_id,MGI:88461
parameter_name,Iron
pvalue,0.7466459
gene_symbol,Col6a3
mouse_strain,C57BL
analysis_id,6sx8a093k3rvj6i
