mouse_strain,C57BL
pvalue,0.6507097
gene_accession_id,MGI:2446186
parameter_id,MGP_IMM_015_001
gene_symbol,Lpgat1
mouse_life_stage,E18.5
parameter_name,Resting CD8+ T cells - % of CD8+
analysis_id,2o147441al15gwu
