Parameter_id,IMPC_IMM_034_001
Mouse_strain,129SV
Gene_accession_id,MGI:2684980
Pvalue,0.7316483
analysis_id,ekh65d512f487hk
Gene_symbol,Mms22l
Mouse_life_stage,Early adult
Parameter_name,CD8 CD44-CD62L+ T cells
