parameter_id,M-G-P_016_001_006
parameter_name,Mean-corpuscular-haemoglobin
gene_accession_id,MGI:1918345
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_symbol,Kif24
pvalue,0.06153506
analysis_id,2290l35cth4kq7e
