parameter_id,IMPC_CSD_047_001
analysis_id,prw45e29g617goo
mouse_strain,C57BL
mouse_life_stage,E9.5
gene_symbol,Ints7
pvalue,0.1257464
parameter_name,Hindlimb digit - size
gene_accession_id,MGI:1924315
