parameter_id,IMPC_DXA_002_001
parameter_name,Fat mass
pvalue,0.5080464
gene_accession_id,MGI:1923959
analysis_id,636y06ht9445nt1
gene_symbol,Arpc2
mouse_life_stage,Early adult
mouse_strain,C57BL
