parameter_id,IMPC_XRY_064_001
gene_symbol,Car13
analysis_id,10b4dnv0aq4vgl3
mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_name,Thoracic processes
gene_accession_id,MGI:1931322
pvalue,0.6910415
