parameter_id,M-G-P_005_001_006
gene_symbol,CDS2
mouse_life_stage,Early adult
mouse_strain,C50BL
analysis_id,8gvnu2l0l1c73zi
gene_accession_id,MGI:1332236
pvalue,0.7243804
parameter_name,Body Length
