parameter_id,IMPC_OFD_011_001
gene_symbol,Zmynd8
pvalue,0.6994895
gene_accession_id,MGI:1918025
analysis_id,ibw13l8ciq4932k
mouse_life_stage,Early adult
parameter_name,Periphery resting time
mouse_strain,129SV
