gene_symbol,Slc39a10
pvalue,0.5404208
mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,0398yl05g1cg4zy
gene_accession_id,MGI:1914515
parameter_name,Eosinophil cell count
parameter_id,IMPC_HEM_036_001
