parameter_id,IMPC_HEM_003_001
gene_symbol,Bmi1
pvalue,0.8392426
mouse_strain,C57BL
parameter_name,Hemoglobin
gene_accession_id,MGI:88174
analysis_id,973a26yxbp6sbu0
mouse_life_stage,Early adult
