mouse_life_stage,Late adult
gene_accession_id,MGI:1917604
mouse_strain,C57BL
gene_symbol,Secisbp2l
analysis_id,447400t623zi201
parameter_id,IMPC_ECG_005_001
pvalue,0.2820129
parameter_name,PQ
