mouse_life_stage,Middle aged adult
gene_accession_id,MGI:2446186
pvalue,0.4784463
parameter_name,Periphery average speed
analysis_id,vc01k6k3459ph96
gene_symbol,Lpgat1
parameter_id,IMPC_OFD_013_001
mouse_strain,C57BL
