parameter_id,IMPC_HEM_003_001
pvalue,0.4417186
analysis_id,2y28h452212231w
mouse_life_stage,E12.5
gene_accession_id,MGI:2444554
mouse_strain,C57BL
gene_symbol,Mapkap1
parameter_name,Hemoglobin
