parameter_id,IMPC_HEM_003_001
gene_symbol,Rap2b
analysis_id,80p06z0fy530i30
parameter_name,Hemoglobin
pvalue,0.7906387
mouse_strain,C57BL
gene_accession_id,MGI:1921262
mouse_life_stage,Early adult
