mouse_strain,C57BL
parameter_name,Sacral processes
pvalue,0.06208454
gene_accession_id,MGI:1309468
gene_symbol,Casq1
analysis_id,61987709e23058y
mouse_life_stage,Early adult
parameter_id,IMPC_XRY_066_001
