pvalue,0.06679515
gene_accession_id,MGI:1913483
analysis_id,5885e157ocp3bpt
mouse_life_stage,E12.5
mouse_strain,C57BL
parameter_id,UCD_OWT_003_001
parameter_name,Spleen weight
gene_symbol,Dmap1
