parameter_id,IMPC_IMM_046_001
pvalue,0.4184988
analysis_id,gl479855gc2se73
mouse_life_stage,Early adult
gene_accession_id,MGI:1915033
Parameter_name,DN CD44+CD62L- NKT cells
gene_symbol,Ahctf1
mouse_strain,C57BL
