mouse_life_stage,E18.5
mouse_strain,C57BL
analysis_id,1y2ih0n7wfrt2w3
parameter_name,Radius
pvalue,0.9400897
gene_symbol,Col11a1
gene_accession_id,MGI:88446
parameter_id,IMPC_XRY_022_001
