mouse_life_stage,Late adult
mouse_strain,C57BL
parameter_name,Effector NK cells - % of NK cells
analysis_id,ip5ni238r41s6pw
gene_symbol,Snap23
gene_accession_id,MGI:109356
pvalue,0.3700574
parameter_id,MGP_MLN_032_001
