mouse_life_stage,E12.5
mouse_strain,C57BL
parameter_name,Whole arena resting time
analysis_id,gg064r5wy31773q
gene_symbol,Wars2
parameter_id,IMPC_OFD_007_001
gene_accession_id,MGI:1917810
pvalue,0.16293
