parameter_id,IMPC_HEM_006_001
pvalue,0.7125697
mouse_strain,C57BL
parameter_name,Mean corpuscular hemoglobin
gene_symbol,Zyg11b
analysis_id,6d95xe398o015wa
mouse_life_stage,Early adult
gene_accession_id,MGI:2685277
