parameter_id,MGP_PBI_018_001
mouse_strain,C57BL
gene_symbol,Ssr2
parameter_name,Ly6Clow monocyte percentage
analysis_id,8j7p4f7iw2s85m0
gene_accession_id,MGI:1913506
pvalue,0.5965502
mouse_life_stage,Early adult
