mouse_life_stage,Early adult
gene_symbol,Ssr2
gene_accession_id,MGI:1913506
parameter_id,JAX_LDT_003_001
mouse_strain,C57BL
parameter_name,Time mobile light side
pvalue,0.4499006
analysis_id,p8m60139m72l0cg
