mouse_life_stage,E9.5
gene_accession_id,MGI:1917810
parameter_name,Effector CD4+ T helper cells - % of CD4+ T helper cells
analysis_id,2985r40tyftq3o4
gene_symbol,Wars2
mouse_strain,C57BL
pvalue,0.4396944
parameter_id,MGP_MLN_005_001
