parameter_id,IMPC_CBC_003_001
gene_accession_id,MGI:1336200
parameter_name,Chloride
mouse_life_stage,Late adult
gene_symbol,Hpca
analysis_id,090j028d5i929k5
mouse_strain,C57BL
pvalue,0.07740188
