parameter_id,IMPC_IMM_032_001
gene_accession_id,MGI:2385884
parameter_name,CD8 CD44+CD62L- T cells
mouse_life_stage,Early adult
gene_symbol,Ddx27
pvalue,1.378008
mouse_strain,C57BL
analysis_id,l03sqhd3w724mq1
