gene_symbol,Slc39a10
mouse_strain,C57BL
analysis_id,up75z9mec80cx4y
mouse_life_stage,Early adult
parameter_id,IMPC_IMM_034_001
pvalue,0.3860824
gene_accession_id,MGI:1914515
parameter_name,CD8 CD44-CD62L+ T cells
