mouse_life_stage,Middle aged adult
parameter_name,KLRG1+ mature NK cell percentage
gene_symbol,AU040320
analysis_id,t33ga53cq033zd9
mouse_strain,C57BL
pvalue,0.7644339
parameter_id,MGP_PBI_011_001
gene_accession_id,MGI:2140475
