mouse_life_stage,Early adult
gene_accession_id,MGI:2685053
mouse_strain,C57BL
gene_symbol,Ntmt2
parameter_id,IMPC_HEM_008_001
parameter_name,Platelet count
analysis_id,1961dl8e5ld6h29
pvalue,0.5896291
