mouse_life_stage,Late adult
pvalue,0.834681
gene_symbol,Tbl1xr1
parameter_id,IMPC_DXA_004_001
mouse_strain,C57BL
analysis_id,6tk0n2570okrp40
parameter_name,Bone Mineral Density (excluding skull)
gene_accession_id,MGI:2441730
