mouse_strain,C57BL
analysis_id,ifl7oj7283ot22k
gene_accession_id,MGI:2653612
pvalue,0.9567588
parameter_name,Resting NK cells - % of CD45+
parameter_id,MGP_IMM_100_001
gene_symbol,Amigo1
mouse_life_stage,Early adult
