mouse_strain,C57BL
pvalue,0.05726966
gene_symbol,Rab3gap2
parameter_id,IMPC_HEM_031_001
analysis_id,82o50y9lq6ro838
mouse_life_stage,Early adult
gene_accession_id,MGI:1916043
parameter_name,Lymphocyte differential count
