gene_symbol,Lpgat1
analysis_id,kf3u7f81awys9kp
mouse_strain,C57BL
parameter_name,HRV
pvalue,0.9916686
mouse_life_stage,Middle aged adult
gene_accession_id,MGI:2446186
parameter_id,IMPC_ECG_010_001
