mouse_life_stage,Early adult
gene_symbol,Arnt
parameter_id,M-G-P_026_001_004
analysis_id,xntsq2wre95sizu
gene_accession_id,MGI:88071
pvalue,0.7633746
parameter_name,Coat colouration
mouse_strain,C57BL
