parameter_id,JAX_LDT_002_001
mouse_strain,C57BL
analysis_id,897ph33562prn8p
parameter_name,Light side time spent
pvalue,0.6521518
gene_symbol,Bcs1l
gene_accession_id,MGI:1914071
mouse_life_stage,Early adult
