gene_symbol,Slc30a4
pvalue,0.6057275
mouse_strain,C57BL
gene_accession_id,MGI:1345282
analysis_id,ve24d77if153nj9
mouse_life_stage,Late adult
parameter_id,JAXLA_DXA_009_001
parameter_name,Fat/Body weight
