mouse_life_stage,Late adult
gene_symbol,Hnf4a
parameter_id,HRWLLA_OFD_020_001
analysis_id,4y8jy208an83xef
pvalue,0.2427449
gene_accession_id,MGI:109128
parameter_name,Distance travelled - total
mouse_strain,C57BL
