mouse_life_stage,Middle aged adult
gene_accession_id,MGI:2140475
mouse_strain,C50BL
pvalue,0.5637484
parameter_id,IMPC_CBC_053_001
gene_symbol,AU040320
parameter_name,Thyroxine
analysis_id,pf693p6y628h50i
