mouse_life_stage,Early adult
parameter_id,IMPC_EYE_027_001
pvalue,0.09226407
gene_accession_id,MGI:1922855
analysis_id,m9eo7w40ng74awc
gene_symbol,Kdm5b
mouse_strain,C57BL
parameter_name,Persistence of hyaloid vascular system
