mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_HEM_036_001
pvalue,0.9454361
parameter_name,Eosinophil cell count
analysis_id,x5t6r3z668mw6a2
gene_symbol,Ap5s1
gene_accession_id,MGI:1916846
