parameter_id,ESLIM_005_001_702
gene_accession_id,MGI:2651854
mouse_strain,C57BL
mouse_life_stage,Early adult
pvalue,1.033795
parameter_name,Lean/Body weight
analysis_id,746169rire7948p
gene_symbol,Atg4c
