parameter_id,ESLIM_007_001_007
pvalue,0.721102
mouse_strain,C57BL
mouse_life_stage,Early adult
analysis_id,9c2jq6a716jb7b6
gene_symbol,Cpa3
gene_accession_id,MGI:88479
parameter_name,Periphery resting time
