parameter_id,IMPC_CSD_078_001
analysis_id,26tti240448d7l5
gene_accession_id,MGI:3026886
mouse_life_stage,Early adult
gene_symbol,Cdin1
mouse_strain,C57BL
pvalue,0.8229883
parameter_name,Vocalization
