mouse_life_stage,Late adult
gene_accession_id,MGI:2446274
pvalue,0.9848408
parameter_id,IMPC_LDT_008_001
analysis_id,51r9kqw8y9838m1
mouse_strain,C57BL
parameter_name,Percent time in light
gene_symbol,Frmpd1
