parameter_id,IMPC_CSD_030_001
mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,k9i5u71qk0tvy49
pvalue,0.8249121
parameter_name,Tremor
gene_symbol,Cmpk1
gene_accession_id,MGI:1913838
