parameter_id,IMPC_CBC_015_001
mouse_life_stage,Early adult
gene_symbol,Tnni1
pvalue,0.673384
parameter_name,Total cholesterol
gene_accession_id,MGI:105073
analysis_id,3i7ip0wh521q1g4
mouse_strain,C57BL
