parameter_id,ESLIM_011_001_705
mouse_life_stage,Early adult
mouse_strain,C59BL
analysis_id,999v82yo93x1p6o
pvalue,0.9212953
gene_accession_id,MGI:2685266
gene_symbol,Pglyrp3
parameter_name,Global prepulse inhibition
