mouse_life_stage,E18.5
pvalue,0.3132518
mouse_strain,C57BL
gene_symbol,Grem2
gene_accession_id,MGI:1344367
parameter_name,PP1 + pulse startle magnitude
analysis_id,i4tsu0c491n8vl2
parameter_id,ESLIM_011_001_007
