mouse_strain,C57BL
analysis_id,2jwva4251r702g7
gene_symbol,Dmap1
mouse_life_stage,Early adult
parameter_id,IMPC_EYE_027_001
pvalue,0.08873492
gene_accession_id,MGI:1913483
parameter_name,Persistence of hyaloid vascular system
