parameter_id,M-G-P_014_001_001
mouse_life_stage,Early adult
mouse_strain,129SV
analysis_id,53ez3mong0sptbu
gene_symbol,Nipal3
parameter_name,Eye
pvalue,0.06740042
gene_accession_id,MGI:1921802
