mouse_life_stage,E18.5
parameter_name,Others
analysis_id,94xvmuyl9kr2318
pvalue,0.8416959
parameter_id,IMPC_IMM_006_001
gene_symbol,Grem2
mouse_strain,C57BL
gene_accession_id,MGI:1344367
