parameter_id,MGP_IMM_041_001
analysis_id,856o15271gt75in
gene_accession_id,MGI:1934811
mouse_life_stage,Late adult
mouse_strain,C57BL
pvalue,0.4006511
gene_symbol,Nucks1
parameter_name,Total B cells - % of CD45+
