parameter_id,IMPC_GEL_057_001
pvalue,0.6219039
gene_accession_id,MGI:2685277
gene_symbol,Zyg11b
parameter_name,Heart looping
mouse_life_stage,E18.5
analysis_id,uac8w71u2zsnpfn
mouse_strain,C57BL
