parameter_id,IMPC_IMM_071_001
gene_symbol,Maco1
pvalue,0.3720004
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_accession_id,MGI:1913396
analysis_id,088y03arz6x3ep7
parameter_name,MZB (CD21/35 high)
