parameter_id,IMPC_GEL_063_001
mouse_life_stage,Early adult
gene_symbol,Slc2a8
parameter_name,Delayed embryonic development
pvalue,0.253669
mouse_strain,C57BL
analysis_id,94nps0y20xj1cb7
gene_accession_id,MGI:1860103
