gene_symbol,Slc2a8
parameter_id,JAX_OFD_022_001
analysis_id,q996w289arj1ys3
mouse_strain,C57BL
gene_accession_id,MGI:1860103
mouse_life_stage,Early adult
pvalue,0.7837891
parameter_name,Percentage center time
