parameter_id,IMPC_CBC_010_001
pvalue,0.4402087
parameter_name,Phosphorus
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_accession_id,MGI:3616086
gene_symbol,Kcng1
analysis_id,8s259045n4n34g6
